/outputs/evaluation/with-finetune_CONDY/bal_rnd2_427.wav|Nu în fața prefecturii.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd1_460.wav|O lună este enorm, sunt ca terminat spune micul muzician.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd1_308.wav|În consecință, pot acționa mai rapid și mai eficient.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_243.wav|Mie mi s-a reproșat adesea că distrug prestigiul universității, atacând găștile universitare.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd3_305.wav|Toate acestea au fost confiscate și distruse.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_460.wav|Sportiv poate, pentru că și fratele meu a făcut box.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_469.wav|Alte cincizeci de posturi dedicate muncitorilor sunt disponibile în Hunedoara.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_094.wav|Unii patroni închid unitățile, alții caută soluții de redresare.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd3_081.wav|Antrenorul lui Dinamo și-a făcut temele înaintea meciului de astăzi.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd1_083.wav|Îmi plac cartofii prăjiți foarte mult, a spus Gabriel Safta.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_149.wav|Pe masa procurorilor parchetului de pe lângă Judecătoria Constanța.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_479.wav|El a intervenit și atunci când, după demisia mea, s-a forțat creșterea.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd3_182.wav|Nu pot să le uit pe astea niciodată.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd1_205.wav|Încerc să respect tradițiile în care am fost crescut.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd2_341.wav|Sunt restanțe la acordarea salariilor de merit, la acordarea tichetelor de masă.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd1_367.wav|Polițiștii l-au prins după ce au găsit numărul lui de telefon în agenda îndrăgitei cântărețe.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd3_174.wav|M-au luat cu forța și nu mi-au dat decât apă.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd3_276.wav|Aceștia au suferit arsuri ușoare la mâini, față și cap.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd3_382.wav|Mi-ar fi plăcut să lucrez în domeniul arhitecturii, însă nu am reușit.|0
/outputs/evaluation/with-finetune_CONDY/bal_rnd1_138.wav|Pe lângă clienții fideli, locul de joacă are asigurată clientela din rândul părinților care își fac cumpărăturile în supermarket.|0
